Style#,Category Name,Collection Name,Wholesale Price,Retail Price,status,Long Description,Metal Type,Diamond Quantity,Diamond Weight,Type,Qty On Hand,Memo Out,Owned,~
E6578,EARRINGS,,   2800.00,   5600.00,Yes,South Sea Color Cultured Pearls 13.8 x 13.4mm set in a Pair of 18K WG Clipbacks,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6579,EARRINGS,,   1300.00,   2600.00,Yes,South Sea Cultured Pearls Button 11.6 X 11.1mm set in a Pair of 18K WG Clipback Earrings  ,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6580,EARRINGS,,   2500.00,   5000.00,Yes,Pair of 18K WG Clipback Earrings and Button South Sea Cultured Pearls 11.8 - 11.6mm,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6581,EARRINGS,,  12500.00,  25000.00,Yes,South Sea Cultured Pearls Button 16.5 X 15.9mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,SSP,         1,         0,         1,~
E6584,EARRINGS,,   3100.00,   6200.00,Yes,Pair of Platinum Clipback Earrings and Round South Sea Cultured Pearls 15.2mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6585,EARRINGS,,   1600.00,   3200.00,Yes,Pair of 18K YG Clipback Earrings and Button South Sea Cultured Pearls 11.3 - 10.6mm,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6586,EARRINGS,,   1500.00,   3000.00,Yes,Pair of 18K YG Clipback Earrings and Button Tahitian Natural Color Cultured Pearls 13.7 - 12.8mm,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6587,EARRINGS,,   1200.00,   2400.00,Yes,Tahitian Natural Color Cultured Pearls Button 11.4 X 11.2mm set in a Pair of 18K WG Clipback Earrings,18KWG,         0,      0.00,THP,         0,         1,         1,~
E6588,EARRINGS,,   1800.00,   3600.00,Yes,2 Tahitian Natural Color Cultured Pearl Button 13.8 X 13.5mm set in a Pair of 18K WG Clipback Earrings,18KWG,         0,      0.00,THP,         0,         1,         1,~
E6590,EARRINGS,,   1500.00,   3000.00,Yes,Tahitian Natural Color Cultured Pearls Round 11.3 X 11.3mm set in a Pair of Platinum Clipback Earrings  ,PLAT,         0,      0.00,THP,         1,         0,         1,~
E6591,EARRINGS,,   1700.00,   3400.00,Yes,Tahitian Natural Color Cultured Pearls Button 11.8 X 11.2mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6592,EARRINGS,,   1600.00,   3200.00,Yes,Tahitian Natural Color Cultured Pearls 11.3 x 11.1mm set in a Pair of Platinum Clipbacks,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6593,EARRINGS,,   3000.00,   6000.00,Yes,South Sea Cultured Pearls Button 15.5 X 13.8mm set in a Pair of 18K WG Clipback Earrings ,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6594,EARRINGS,,   1500.00,   3000.00,Yes,South Sea Cultured Pearls Round 12.2 X 12.2mm set in a Pair of 18K WG Clipback Earrings ,18KWG,         0,      0.00,SSP,         1,         0,         1,~
E6596,EARRINGS,,   1800.00,   3600.00,Yes,Tahitian Natural Color Cultured Pearls Button 12.9 x 12.5mm set in a Pair of 18K YG Clipback Earrings ,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6597,EARRINGS,,   1600.00,   3200.00,Yes,Pair of Platinum Clipback Earrings and Button Tahitian Natural Color Cultured Pearls 11.1 - 11.4mm,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6600,EARRINGS,,   1800.00,   3600.00,Yes,Tahitian Natural Color Cultured Pearls Round 11.9 X 11.9mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6602,EARRINGS,,   2100.00,   4200.00,Yes,Pair of 18K WG Clipback Earrings and Button South Sea Cultured Pearls 15.1 - 14.4mm,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6603,EARRINGS,,   2500.00,   5000.00,Yes,Pair of 18K YG Clipback Earrings and Button South Sea Cultured Pearls 12.7 - 12.6mm,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6607,EARRINGS,,   1500.00,   3000.00,Yes,South Sea Cultured Pearls Drop 12.9 X 10.7mm set in a Pair of 18K WG Earrings with 4 Diamonds 0.38 cts ,18KWG,         4,      0.38,SSP,         0,         1,         1,~
E6610,EARRINGS,,    800.00,   1600.00,Yes,Pair of 18K WG Earrings with 4 Diamonds = 0.24 cts and Drop Tahitian Natural Color Cultured Pearls 11.4 - 10.5mm,18KWG,         4,      0.24,THP,         1,         0,         1,~
E6613,EARRINGS,,   1200.00,   2400.00,Yes,2 Golden South Sea Cultured Pearls Drop 11.8 x 10.1mm set in a Pair of 18K YG Earrings,18KYG,         4,      0.40,GSSP,         0,         1,         1,~
E6614,EARRINGS,,   1500.00,   3000.00,Yes,Pair of 18K YG Earrings with 4 Diamonds = 0.38 cts and Drop South Sea Cultured Pearls 13.3 - 10.7mm,18KYG,         4,      0.38,SSP,         0,         1,         1,~
E6615,EARRINGS,,    800.00,   1600.00,Yes,Pair of 18K YG Earrings with 4 Diamonds = 0.24 cts and Drop South Sea Cultured Pearls 11.6 - 10.0mm,18KYG,         4,      0.24,SSP,         0,         1,         1,~
E6616,EARRINGS,,   1000.00,   2000.00,Yes,Tahitian Natural Color Cultured Pearls Drop 12.5 X 10.8mm set in a Pair of 18K YG Earrings with 4 Round Diamonds 0.38 cts,18KYG,         4,      0.38,THP,         1,         0,         1,~
E6617,EARRINGS,,   1000.00,   2000.00,Yes,Tahitian Natural Color Cultured Pearls Drop 12.8 - 10.8mm set in a Pair of 18K YG Earrings with 4 Diamonds = 0.24 cts,18KYG,         4,      0.24,THP,         0,         1,         1,~
E6621,EARRINGS,,   1000.00,   2000.00,Yes,Golden South Sea Cultured Pearls Drop 11.3 - 10.1mm set in a Pair of 18K YG Earrings with 4 Diamonds = 0.24 cts,18KYG,         4,      0.24,GSSP,         0,         1,         1,~
E6627,EARRINGS,,   6100.00,  12200.00,Yes,Tahitian Natural Color Cultured Pearls Button 14.2 x 13.7mm set in a Pair of Platinum Earrings with 2 Diamonds 0.97cts,PLAT,         2,      0.97,THP,         0,         1,         1,~
E6629,EARRINGS,,   1700.00,   3400.00,Yes,South Sea Cultured Pearl Button and Tahitian Natural Color Cultured Pearl Button 11.7 X 11.7mm set in a Pair of 18K YG Clipback Earrings ,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6631,EARRINGS,,   2000.00,   4000.00,Yes,Tahitian Natural Color Cultured Pearls Button 13.3 X 12.8mm set in a Pair of 18K YG Clipback Earrings,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6638,EARRINGS,,  12500.00,  25000.00,Yes,South Sea Cultured Pearls Button 18.8 X 17.1mm set in a Pair of 18K WG Clipback Earrings,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6641,EARRINGS,,   2400.00,   4800.00,Yes,Pair of 18K YG Clipback Earrings and Button South Sea Cultured Pearls 14.6 - 13.7mm,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6642,EARRINGS,,   5800.00,  11600.00,Yes,South Sea Cultured Pearls Button 17.4 X 16.3mm set in a Pair of Platinum Clip back Earrings ,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6643,EARRINGS,,   2200.00,   4400.00,Yes,Pair of Tahitian Natural Color Cultured Pearl Buttons 10.7 - 11.1mm set in 18K YG Earrings with 2 Pear-shaped Green Moonstoness 18.59ct,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6644,EARRINGS,,   2100.00,   4200.00,Yes,Tahitian Natural Color Cultured Pearls Round 10.3 X 10.3mm set in a Pair of 18K YG Earrings with 2 Green Pear-shaped Moonstones 18.59 cts,18KYG,         0,      0.00,THP,         1,         0,         1,~
E6645,EARRINGS,,    800.00,   1600.00,Yes,Pair of South Sea Cultured Pearl Drops 11.4 X 10.4mm set in 18K YG Earrings,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6646,EARRINGS,,   1100.00,   2200.00,Yes,South Sea Cultured Pearls Round 10.5 X 10.5mm set in a Pair of 18K WG Clipback Earrings,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6647,EARRINGS,,   2400.00,   4800.00,Yes,South Sea Cultured Pearls Round 12.5 X 12.4mm set in a Pair of 18K YG Clipback Earrings,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6649,EARRINGS,,   6000.00,  12000.00,Yes,Pair of Platinum Clipback Earrings and Button South Sea Cultured Pearls 16.8 - 16.4mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6650,EARRINGS,,    800.00,   1600.00,Yes,Pair of 18K WG Clipback Earrings and Baroque South Sea Cultured Pearls 14.5 - 13.9 - 13.7mm,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6651,EARRINGS,,   1100.00,   2200.00,Yes,Pair of 18K WG Clipback Earrings and Button Tahitian Natural Color Cultured Pearls 12.5 - 12.2mm,18KWG,         0,      0.00,THP,         0,         1,         1,~
E6653,EARRINGS,,   3700.00,   7400.00,Yes,Pair of Platinum Clipback Earrings and Button South Sea Cultured Pearls 15.2 - 14.2mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6655,EARRINGS,,   6700.00,  13400.00,Yes,Tahitian Natural Color Cultured Pearls Button 16.8 x 16.1 mm set in 18K YG Clipbacks,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6657,EARRINGS,,   1800.00,   3600.00,Yes,Pair of 18K YG Earrings with 2 Rose Cut Diamonds =  1.57 cts,18KYG,         2,      1.57,WHITE DIAM,         0,         1,         1,~
E6658,EARRINGS,,   1200.00,   2400.00,Yes,Pair of 18K YG Earrings with 2 Rose Cut Diamonds = 0.85 cts,18KYG,         2,      0.85,WHITE DIAM,         0,         1,         1,~
E6659,EARRINGS,,    800.00,   1600.00,Yes,Pair of 18K YG Earrings with 2 Rose Cut Diamonds = 0.65 cts,18KYG,         2,      0.65,WHITE DIAM,         1,         0,         1,~
E6660,EARRINGS,,   3600.00,   7200.00,Yes,South Sea Color Cultured Pearls Button 14.3 x 14.2mm set in a Pair of Platinum Clipbacks,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6661,EARRINGS,,   7200.00,  14400.00,Yes,"Pair of 18K YG Tassel Earrings Drop with 234 Golden Akoya Cultured Pearls 2.5 - 3.0mm, 120 Diamonds 0.60 ct, 54 Rubies 18.20 cts, 54 Sapphires 17.70 cts and 54 Emeralds 13.00 cts",18KYG,       120,      0.60,GSSP,         1,         0,         1,~
E6662,EARRINGS,,   1100.00,   2200.00,Yes,2 South Sea Cultured Pearls Round 10.4 x 10.5mm set in a Pair of 18K WG Clipback Earrings,18KWG,         0,      0.00,SSP,         1,         0,         1,~
E6664,EARRINGS,,  10400.00,  20800.00,Yes,South Sea Cultured Pearls Button 13.3 X 12.4mm set in a Pair of 18K WG Clipback Earrings with 28 Diamonds 3.87 cts,18KWG,        28,      3.87,SSP,         1,         0,         1,~
E6665,EARRINGS,,   3400.00,   6800.00,Yes,South Sea Cultured Pearls Button 14.6 X 14.4mm set in a Pair of 18K WG Clip back Earrings,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6667,EARRINGS,,   1500.00,   3000.00,Yes,Pair of 18K WG Clipback Earrings and South Sea Cultured Pearls Button 13.6 x 12.2mm,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6668,EARRINGS,LEGACY,    200.00,    400.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K WG Earrings (Lily)             ,18KWG,         0,      0.00,JAP,         0,         1,         1,~
E6669,EARRINGS,LEGACY,      0.00,      0.00,Yes,Pair of 18K WG Earrings (Lily),18KWG,         0,      0.00,JAP,         1,         0,         1,~
E6670,EARRINGS,LEGACY,    200.00,    400.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K WG Earrings (Lily)           ,18KWG,         0,      0.00,JAP,         0,         1,         1,~
E6671,EARRINGS,LEGACY,    200.00,    400.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K WG Earrings (Lily)             ,18KWG,         0,      0.00,JAP,         1,         0,         1,~
E6672,EARRINGS,LEGACY,      0.00,      0.00,Yes,Pair of 18K WG Earrings (Lily),18KWG,         0,      0.00,JAP,         1,         0,         1,~
E6674,EARRINGS,LEGACY,    200.00,    400.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K YG Earrings (Lily)              ,18KYG,         0,      0.00,JAP,         0,         1,         1,~
E6675,EARRINGS,LEGACY,    200.00,    400.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K YG Earrings (Lily)              ,18KYG,         0,      0.00,JAP,         0,         1,         1,~
E6676,EARRINGS,LEGACY,    200.00,    400.00,Yes,Akoya Cultured Pearl 8 - 8.5mm set in a Pair of 18K YG Earrings (Lily),18KYG,         0,      0.00,JAP,         0,         1,         1,~
E6677,EARRINGS,LEGACY,      0.00,      0.00,Yes,Pair of 18K YG Earrings (Lily),18KYG,         0,      0.00,,         1,         0,         1,~
E6678,EARRINGS,LEGACY,      0.00,      0.00,Yes,Pair of 18K YG Earrings (Lily),18KYG,         0,      0.00,,         1,         0,         1,~
E6679,EARRINGS,LEGACY,      0.00,      0.00,Yes,Pair of 18K YG Earrings (Lily),18KYG,         0,      0.00,,         1,         0,         1,~
E6680,EARRINGS,,   3300.00,   6600.00,Yes,Golden South Sea Cultured Pearls Round 14.3 X 14.1mm set in a Pair of 18K YG Clipback Earrings,18KYG,         0,      0.00,GSSP,         0,         1,         1,~
E6681,EARRINGS,,   7700.00,  15400.00,Yes,South Sea Cultured Pearls Round 16.4 X 16.4mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6682,EARRINGS,,   4500.00,   9000.00,Yes,South Sea Cultured Pearls Round 15.2 X 15.2mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6685,EARRINGS,,   2200.00,   4400.00,Yes,South Sea Cultured Pearls Button 14.7 X 15.0mm set in a Pair of 18K WG Clipback Earrings ,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6686,EARRINGS,,      0.00,      0.00,Yes,Reserved for Saks Chevy Chase (Cameron) Half pair of freshwater pearl,,         0,      0.00,,         1,         0,         1,~
E6687,EARRINGS,,   1400.00,   2800.00,Yes,Pair of 18K YG Clipback Earrings and Button Tahitian Natural Color Cultured Pearls 11.5 - 11.3mm,18KYG,         0,      0.00,THP,         0,         1,         1,~
E6689,EARRINGS,,   4400.00,   8800.00,Yes,2 South Sea Cultured Pearls Button 15.1 x 14.3mm set in 18K WG Omega Clipbacks,18KWG,         0,      0.00,SSP,         0,         1,         1,~
E6690,EARRINGS,,   2200.00,   4400.00,Yes,Tahitian Natural Color Cultured Pearls 14.6 x 14.3mm set in a Pair of Platinum Clipbacks,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6692,EARRINGS,,   2300.00,   4600.00,Yes,Pair of South Sea Cultured Pearls 12.2mm set in Platinum Clipbacks,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6697,EARRINGS,,   2000.00,   4000.00,Yes,Pair of Platinum Clipback Earrings and Button South Sea Cultured Pearls 13.8 x 12.1mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6701,EARRINGS,,   3600.00,   7200.00,Yes,South Sea Cultured Pearls Baroque 18.8 X 18.1 X 17.5mm set in Platinum Clipback Earrings ,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6702,EARRINGS,,   2000.00,   4000.00,Yes,Pair of Platinum Clipback Earrings and Button South Sea Cultured Pearls 13.0 - 12.6mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6703,EARRINGS,,   2000.00,   4000.00,Yes,South Sea Cultured Pearls Button 13.7 x 12mm set in a Pair of 18K WG Clipbacks,18KWG,         0,      0.00,SSP,         1,         0,         1,~
E6705,EARRINGS,,   2100.00,   4200.00,Yes,Tahitian Natural Color Cultured Pearls Button 13.1 X 13.0mm set in a Pair of Platinum Clipback Earrings,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6706,EARRINGS,,   4900.00,   9800.00,Yes,Pair of 18K WG Earrings with 90 Diamonds = 1.05 cts and 6 Tahitian Keshi Cultured Pearls  6.3 to 11.0mm,18KWG,         0,      0.00,THP,         0,         1,         1,~
E6707,EARRINGS,,   4900.00,   9800.00,Yes,6 Golden Keshi Cultured Pearls 8.0 - 10.0mm set in a Pair of 18K WG Earrings with 90 Diamonds 1.02 ct,18KWG,        90,      1.02,,         1,         0,         1,~
E6708,EARRINGS,,   4900.00,   9800.00,Yes,Pair of 18K WG Earrings with 90 Diamonds = 1.02 cts and 6 Tahitian Keshi Cultured Pearls 11.0 - 12.0mm,18KWG,        90,      1.02,THP,         0,         1,         1,~
E6710,EARRINGS,,   2900.00,   5800.00,Yes,South Sea Cultured Pearls Button 14.8 - 13.2mm set in a 18K YG Omega Cllipbacks,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6711,EARRINGS,,  11400.00,  22800.00,Yes,Pair of South Sea Cultured Pearl Drops 16.1 - 14.6mm set in Platinum Earrings with 24 Diamonds 3.42cts.,PLAT,        24,      3.42,SSP,         0,         1,         1,~
E6712,EARRINGS,,   4200.00,   8400.00,Yes,2 Tahitian Natural Color Cultured Pearl Drops 14.6 x 14.1mm set in a Pair of of Platinum Earrings with 4 Diamonds 1.00ct,PLAT,         4,      1.00,THP,         0,         1,         1,~
E6713,EARRINGS,,  11200.00,  22400.00,Yes,Pair of Platinum Earrings with 2 Sapphires 13.56cts and 4 Diamonds 1.00cts,PLAT,         4,      1.00,RUB/EM/SAP,         0,         1,         1,~
E6715,EARRINGS,,   1800.00,   3600.00,Yes,2 South Sea Cultured Pearls 12.6mm set in a pair of 18K YG Clipback Earrings ,18KYG,         0,      0.00,SSP,         1,         0,         1,~
E6716,EARRINGS,,   3700.00,   7400.00,Yes,Pair of Platinum Clipback Earrings and Button South Sea Cultured Pearls 16.3 - 13.5mm,PLAT,         0,      0.00,SSP,         0,         1,         1,~
E6717,EARRINGS,,   3100.00,   6200.00,Yes,4 South Sea Cultured Pearls 11.5 X 11.8mm set in 18K WG Earrings with 20 Faceted Black Spinels 9.00 cts,18KWG,         0,      0.00,SSP,         1,         0,         1,~
E6718,EARRINGS,,   3100.00,   6200.00,Yes,"Tahitian Natural Color Cultured Pearls, 4pcs, 11.6 - 11.9mm set in 18K WG Earrings with 20 Faceted Black Spinels 9.40ct",18KWG,         0,      0.00,THP,         0,         1,         1,~
E6719,EARRINGS,,  17600.00,  35200.00,Yes,2 South Sea Cultured Pearl Drops 15.2 X 14.8mm set in a Pair of Platinum Earrings with 46 Diamonds 5.65 cts,PLAT,        46,      5.65,SSP,         0,         1,         1,~
E6720,EARRINGS,,  37000.00,  74000.00,Yes,Pair of South Sea Cultured Pearls 13.8 - 13.9mm set in Platinum Earrings with 58 Diamonds 13.81ct,PLAT,        58,     13.81,SSP,         0,         1,         1,~
E6723,EARRINGS,LEGACY,    315.00,    630.00,Yes,2 Akoya Cultured Pearls 8.0 - 8.5mm set in a Pair of 18K WG Earrings (Kate)          ,18KWG,         0,      0.00,JAP,         1,         0,         1,~
E6725,EARRINGS,,   1000.00,   2000.00,Yes,2 South Sea Cultured Pearl Drops 11.2 - 10.7mm set in a Pair of 18K YG Earrings,18KYG,         0,      0.00,SSP,         0,         1,         1,~
E6727,EARRINGS,,  13200.00,  26400.00,Yes,South Sea Cultured Pearls Round 13.8 X 13.8mm set in a Pair of 18K WG Earrings with 232 Diamonds 5.72 cts,18KWG,       232,      5.72,SSP,         1,         0,         1,~
E6728,EARRINGS,,  10900.00,  21800.00,Yes,Pair of South Sea Cultured Pearls 14mm set in 18K WG Earrings with 454 Diamonds 3.92cts,18KWG,      4541,      3.92,SSP,         0,         1,         1,~
E6729,EARRINGS,,   4600.00,   9200.00,Yes,Pair of Platinum Earrings with 8 Diamonds = 0.71 cts and 4 Tahitian Natural Color Cultured Pearls 10.4 - 11.2mm,PLAT,         0,      0.00,THP,         0,         1,         1,~
E6730,EARRINGS,,   5000.00,  10000.00,Yes,4 South Sea Cultured Pearls 10.5 - 11.0mm set in a Pair of Platinum Earrings with 10 Diamonds 0.93 cts ,PLAT,        10,      0.93,SSP,         0,         1,         1,~
